Gene_acc,Gene_id,DD8_1,DD8_2,DD8_3,HCZ_1,HCZ_2,HCZ_3,Desc,pg_index
843,LdBPK_150480,62287.0,66546.0,67408.0,19719.0,18435.0,16058.0,"hypothetical protein, conserved",1157
844,LdBPK_150550,0.0,50.292,0.0,306.87,276.39,395.42,"hypothetical protein, conserved",1160
845,LdBPK_150580,0.0,0.0,249.63,0.0,0.0,0.0,"hypothetical protein, conserved",1162
846,LdBPK_150650,6603.2,5806.6,4544.1,4686.4,5729.9,5357.1,"hypothetical protein, conserved",1165
847,LdBPK_150660,0.0,0.0,0.0,0.0,0.0,0.0,"hypothetical protein, unknown function",1166
848,LdBPK_150670,682.59,623.3,666.47,586.82,447.34,483.3,"Galactose oxidase, central domain/Kelch motif containing protein, putative",1167
849,LdBPK_150680,8851.5,12355.0,6705.4,5824.2,4487.6,4083.8,"hypothetical protein, unknown function",1168
850,LdBPK_150690,2937.9,6291.9,4399.5,922.03,1984.7,3816.9,"hypothetical protein, conserved",1169
851,LdBPK_150710,8551.4,7868.6,10088.0,17504.0,13965.0,15602.0,"hypothetical protein, conserved",1170
852,LdBPK_150720,54583.0,48315.0,36180.0,40339.0,30661.0,29579.0,"hypothetical protein, conserved",1171
853,LdBPK_150740,406.94,403.73,413.58,253.9,750.56,1533.1,"hypothetical protein, conserved",1172
854,LdBPK_150760,1702.7,29283.0,20251.0,20340.0,20414.0,45823.0,"flavoprotein monooxygenase, putative",1174
855,LdBPK_150770,5933.9,6133.4,7115.9,2884.0,2374.6,3366.2,"Putative methyltransferase, putative",1175
856,LdBPK_150780,1131.6,0.0,0.0,2335.1,3248.1,0.0,"Protein of unknown function (DUF2871), putative",1176
857,LdBPK_150780,1131.6,0.0,0.0,2335.1,3248.1,0.0,"Protein of unknown function (DUF2871), putative",1176
858,LdBPK_150810,67247.0,72115.0,70718.0,66757.0,56782.0,64687.0,"protein kinase, putative",1177
859,LdBPK_150830,84.382,69.277,75.514,94.561,120.3,77.956,"hypothetical protein, unknown function",1179
860,LdBPK_150850,325920.0,340940.0,297700.0,218690.0,248250.0,326190.0,"peroxisomal membrane protein (Pex16), putative",1181
861,LdBPK_150860,8883.8,6569.1,6565.9,5787.9,7719.0,7287.1,"dolichol phosphate-mannose biosynthesis regulatory protein (DPM2), putative",1182
862,LdBPK_150910,107.53,114.95,409.99,275.27,238.89,385.92,"hypothetical protein, conserved",1184
863,LdBPK_150940,13788.0,9596.1,12350.0,10669.0,7088.9,3683.0,"myo-inositol-1 phosphatase, putative",1185
864,LdBPK_150950,16343.0,10960.0,10055.0,25294.0,26099.0,32040.0,"ATP-binding cassette protein subfamily G, member 4, putative",1186
866,LdBPK_150970,170.85,0.0,164.75,66.832,191.98,144.68,"hypothetical protein, conserved (fragment)",1188
867,LdBPK_150980,6951.1,4856.7,4653.5,6131.3,5462.7,4682.7,"protein phosphatase 2A regulatory subunit, putative",1189
868,LdBPK_150990,104820.0,85265.0,78109.0,84989.0,88731.0,48035.0,calmodulin-like protein,1190
869,LdBPK_330960,208540.0,202800.0,214630.0,303620.0,267770.0,279300.0,"40S ribosomal protein S3, putative",1191
870,LdBPK_151030,33506.0,26632.0,41582.0,57053.0,54191.0,36785.0,"NAD/FAD dependent dehydrogenase, putative",1193
871,LdBPK_151050,260290.0,268770.0,209360.0,289960.0,286040.0,267970.0,"succinate dehydrogenase, putative",1195
872,LdBPK_151070,737120.0,633130.0,708150.0,409040.0,341650.0,358290.0,glutamate dehydrogenase,1197
873,LdBPK_151080,12732.0,12813.0,20536.0,14758.0,15697.0,25942.0,"solanesyl-diphosphate synthase, putative",1198
874,LdBPK_151090,5468.6,6438.4,6663.4,555.68,305.08,0.0,"SKIP/SNW domain containing protein, putative",1199
875,LdBPK_151120,1255700.0,1177600.0,1116500.0,1826900.0,1059700.0,1784100.0,tryparedoxin peroxidase,1200
876,LdBPK_151130,6467.4,3429.4,5058.5,5169.3,5457.6,7995.2,"developmentally regulated protein, putative",1201
877,LdBPK_151130,6467.4,3429.4,5058.5,5169.3,5457.6,7995.2,"developmentally regulated protein, putative",1201
878,LdBPK_151150,10657.0,10138.0,8956.3,8198.7,6966.8,5041.1,"hypothetical protein, conserved",1202
879,LdBPK_151230,14923.0,10642.0,10109.0,22127.0,18982.0,8892.2,"nucleoside transporter 1, putative",1204
880,LdBPK_151270,23796.0,23674.0,20890.0,47508.0,43839.0,20773.0,"E2-like ubiquitin-conjugation enzyme, putative",1205
881,LdBPK_151280,6201.9,5045.2,5782.3,8673.2,6934.7,12902.0,"SET domain containing protein, putative",1206
882,LdBPK_151310,16665.0,12474.0,11527.0,19724.0,17151.0,22155.0,mitochondrial DNA topoisomerase II,1207
883,LdBPK_151350,50385.0,41131.0,51611.0,51605.0,56933.0,42455.0,"actin-like protein, putative",1211
884,LdBPK_151360,57382.0,48157.0,52941.0,54249.0,63462.0,46579.0,"hypothetical protein, conserved",1212
885,LdBPK_151390,11223.0,9665.3,9514.0,11051.0,12539.0,12754.0,"hypothetical protein, conserved",1213
886,LdBPK_151410,1825.6,1480.6,2038.1,4639.4,827.49,3705.6,"actin-related protein 3, putative arp3",1214
887,LdBPK_151430,140080.0,134750.0,159940.0,116530.0,110000.0,91039.0,"nucleolar RNA binding protein, putative",1215
888,LdBPK_151460,7720.6,6003.9,5916.9,3873.3,4589.3,4108.7,"ERAD-associated E3 ubiquitin-protein ligase HRD1, putative",1217
889,LdBPK_151480,26641.0,22611.0,24101.0,24776.0,27513.0,11262.0,"hypothetical protein, conserved",1218
890,LdBPK_151500,168520.0,152640.0,167560.0,209420.0,176520.0,143450.0,"proliferative cell nuclear antigen (PCNA), putative",1220
891,LdBPK_151510,22746.0,15362.0,15005.0,43662.0,33549.0,12169.0,phosphomevalonate kinase-like protein,1221
892,LdBPK_151530,395720.0,255200.0,395920.0,379040.0,317460.0,295510.0,"ribosomal protein S6, putative",1223
893,LdBPK_151540,43282.0,41494.0,36472.0,80586.0,74640.0,37533.0,"cAMP specific phosphodiesterase, putative",1225
894,LdBPK_151570,7142.4,6610.2,5026.7,8472.7,6444.7,10876.0,"hypothetical protein, conserved",1226
895,LdBPK_151590,8080.9,11175.0,9169.4,4572.9,3410.5,4479.8,"hypothetical protein, conserved",1227
896,LdBPK_151590,8080.9,11175.0,9169.4,4572.9,3410.5,4479.8,"hypothetical protein, conserved",1227
897,LdBPK_151610,366.84,507.74,194.09,419.34,333.33,444.65,"Radical SAM superfamily/Wyosine base formation, putative",1228
898,LdBPK_151620,882.32,0.0,1419.0,781.2,1498.7,2465.3,"hypothetical protein, conserved",1229
899,LdBPK_151630,3949.4,2575.8,3822.9,6659.7,4475.2,9132.6,"protein kinase, putative",1230
900,LdBPK_151640,2936.4,2752.3,3246.0,1129.1,1022.7,229.41,"condensin subunit 1, putative",1231
901,LdBPK_151650,3894.0,3249.8,2837.4,2465.0,1485.2,6562.2,"hypothetical protein, conserved",1232
902,LdBPK_160010,8684.3,9112.1,11753.0,13652.0,10053.0,9042.0,anti-silencing protein a-like protein,1233
903,LdBPK_160020,20875.0,22992.0,20792.0,24469.0,25037.0,39171.0,"hypothetical protein, conserved",1234
904,LdBPK_160040,4411.3,4955.5,2573.6,1700.4,2161.7,370.45,"arginine N-methyltransferase, type I",1236
905,LdBPK_160090,9091.6,8212.2,8416.8,12747.0,46510.0,10148.0,"Galactose oxidase, central domain/Domain of unknown function (DUF4110), putative",1238
906,LdBPK_160110,793.68,1052.2,0.0,1830.9,1678.3,2035.3,"MORN repeat, putative",1239
907,LdBPK_160150,179320.0,196940.0,187640.0,127660.0,136990.0,124010.0,"eukaryotic translation initiation factor 1A, putative",1241
908,LdBPK_160170,16050.0,13546.0,14455.0,16255.0,16893.0,19660.0,"50S ribosomal protein L17, putative",1242
909,LdBPK_160180,3360.2,2910.0,2473.2,984.33,1118.3,1207.1,"hypothetical protein, conserved",1243
910,LdBPK_160190,0.0,0.0,383.12,0.0,0.0,0.0,"hypothetical protein, conserved",1244
911,LdBPK_160200,14853.0,8672.9,6851.3,1611.9,5175.8,3578.6,"Las1-like, putative",1245
912,LdBPK_160230,11835.0,4253.2,15598.0,10127.0,12632.0,3874.2,"hypothetical protein, unknown function",1246
913,LdBPK_160240,151430.0,134050.0,138070.0,174530.0,200270.0,196470.0,protein tyrosine phosphatase-like protein,1247
914,LdBPK_160250,5066.6,4089.1,2978.4,5865.7,4513.9,7753.6,histone acetyltransferase-like protein,1248
915,LdBPK_160260,26395.0,27804.0,20629.0,27570.0,18669.0,41372.0,protein tyrosine phosphatase-likie protein,1249
916,LdBPK_160270,27344.0,14040.0,25708.0,26648.0,38322.0,47907.0,"Ankyrin repeats (many copies)/Alpha/beta hydrolase family, putative",1250
917,LdBPK_160300,1241.0,3141.8,1134.6,16029.0,14147.0,9886.0,"proteasome 26S non-ATPase subunit 9, putative",1251
918,LdBPK_160310,1049.5,432.72,2254.2,2475.8,1905.8,1525.5,"protein kinase, putative",1252
919,LdBPK_160320,7066.6,6363.0,8438.7,6146.4,6286.9,4698.2,"Met-10+ like-protein, putative",1253
920,LdBPK_160330,0.0,0.0,0.0,0.0,0.0,0.0,"FHA domain containing protein, putative",1254
921,LdBPK_160350,8132.9,1312.6,5832.0,13286.0,12184.0,11813.0,"3-Beta-hydroxysteroid-delta(8), delta(7)-isomerase, putative",1255
922,LdBPK_160360,674.73,141.27,1261.2,1649.7,1765.6,1950.5,"2OG-Fe(II) oxygenase superfamily, putative",1256
923,LdBPK_160400,1854.0,2313.8,2810.2,4554.6,3588.7,4729.4,"XRN 5'-3' exonuclease N-terminus, putative",1258
924,LdBPK_160430,6037.6,7083.2,6816.4,3374.8,5789.4,6334.4,"Pyridoxal-dependent decarboxylase conserved domain containing protein, putative",1260
925,LdBPK_160440,2087.8,3124.4,4277.0,0.0,877.85,0.0,"hypothetical protein, conserved",1261
926,LdBPK_160460,2033.5,4352.0,5496.5,2898.5,3197.0,7170.3,"hypothetical protein, conserved",1262
927,LdBPK_160480,1714.0,1574.9,591.53,21923.0,31151.0,25143.0,"hypothetical protein, conserved",1264
928,LdBPK_160560,143920.0,138240.0,170230.0,220210.0,229370.0,244460.0,"orotidine-5-phosphate decarboxylase/orotate phosphoribosyltransferase, putative",1268
929,LdBPK_160580,17234.0,15518.0,13905.0,16112.0,14053.0,10163.0,"dihydroorotase, putative",1269
930,LdBPK_160620,460.84,239.2,204.5,1030.4,4102.4,982.61,"hypothetical protein, unknown function",1271
931,LdBPK_160640,1397.0,1193.0,1573.4,1092.5,917.02,1009.3,"RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain), putative",1272
932,LdBPK_160690,25783.0,23920.0,25504.0,25058.0,16008.0,15306.0,"eukaryotic translation initiation factor eIF2A, putative",1274
933,LdBPK_160710,1982.1,1688.2,2009.2,2973.5,273.58,292.55,"hypothetical protein, conserved",1275
934,LdBPK_160740,11374.0,7682.1,34384.0,6484.5,7379.9,9296.1,"hypothetical protein, conserved",1276
935,LdBPK_160760,318310.0,261890.0,322750.0,518420.0,426240.0,437330.0,"transaldolase, putative",1277
936,LdBPK_160770,3442.0,2799.8,2903.8,3228.4,2344.0,1384.2,"hypothetical protein, conserved",1278
937,LdBPK_160800,5334.1,3646.6,3258.9,4244.6,4825.7,7422.2,"membrane transport protein, putative",1281
938,LdBPK_160810,2266.3,3127.6,3072.4,4546.1,3974.2,6597.8,"hypothetical protein, conserved",1282
939,LdBPK_160850,1468.7,1227.4,1136.3,2081.6,1917.2,2367.7,"COP9 signalosome complex subunit 5, putative",1284
940,LdBPK_160860,26492.0,21921.0,26459.0,25864.0,29311.0,23295.0,"hypothetical protein, conserved",1285
941,LdBPK_160870,866.26,614.33,380.6,544.66,570.53,788.39,"protein kinase, putative",1286
942,LdBPK_160890,29128.0,22513.0,18324.0,13856.0,13711.0,12833.0,"Nucleolar protein,Nop52, putative",1287
943,LdBPK_160940,0.0,489.3,652.67,289.89,152.9,0.0,"Snf7, putative",1290
944,LdBPK_160960,232530.0,178730.0,168960.0,226730.0,187190.0,190540.0,sucrose-phosphate synthase-like protein,1292
945,LdBPK_160970,10122.0,8389.3,6329.4,12628.0,9730.8,18182.0,"methyltransferase domain containing protein, putative",1293
946,LdBPK_161000,1889.4,2203.9,2491.5,5284.9,4645.0,3386.4,"protein kinase, putative",1294
947,LdBPK_161100,37151.0,79133.0,76677.0,56091.0,67802.0,54548.0,"ubiquitin fold modifier protein, putative",1297
948,LdBPK_161110,19057.0,20798.0,17214.0,11302.0,12622.0,28165.0,"hypothetical protein, conserved",1298
949,LdBPK_161120,2639.0,2557.5,2653.6,5972.2,6853.7,5775.0,"hypothetical protein, conserved",1299
950,LdBPK_161140,2382.1,1324.9,1272.5,2608.8,3191.3,573.5,"hypothetical protein, conserved",1301
951,LdBPK_161150,3113.8,1568.6,3459.6,0.0,787.42,555.27,"Polyketide cyclase / dehydrase and lipid transport, putative",1302
952,LdBPK_161170,92839.0,85919.0,93060.0,129250.0,87931.0,114810.0,tyrosyl or methionyl-tRNA synthetase-like protein,1303
953,LdBPK_161180,16723.0,15557.0,15303.0,17618.0,13733.0,12127.0,"WW domain containing protein, putative",1304
954,LdBPK_161200,2347.3,1638.9,1712.7,3876.4,2676.4,491.13,"hypothetical protein, conserved",1305
955,LdBPK_161220,363450.0,333780.0,357130.0,226130.0,179700.0,112880.0,"60S ribosomal protein L39, putative",1306
956,LdBPK_161220,363450.0,333780.0,357130.0,226130.0,179700.0,112880.0,"60S ribosomal protein L39, putative",1306
957,LdBPK_161230,62773.0,45905.0,55194.0,71831.0,64707.0,63887.0,coatomer delta subunit-like protein,1307
958,LdBPK_161250,45672.0,33604.0,43034.0,37617.0,39106.0,30181.0,"cyclophilin, putative",1309
959,LdBPK_161260,3381.0,4394.7,3218.4,1930.9,2143.3,2716.3,"hypothetical protein, conserved",1310
960,LdBPK_161280,13330.0,9693.0,11166.0,13864.0,13986.0,17319.0,"hypothetical protein, conserved",1311
961,LdBPK_161290,0.0,0.0,45.255,0.0,0.0,0.0,"hypothetical protein, unknown function",1312
962,LdBPK_161300,26265.0,16343.0,26459.0,23649.0,18322.0,12848.0,"hypothetical protein, conserved",1313
963,LdBPK_161340,2129.3,2464.9,2109.2,1848.9,1626.6,2946.8,"diacylglycerol kinase, putative",1314
964,LdBPK_161390,307190.0,222580.0,183040.0,341860.0,350620.0,182170.0,"cytochrome c, putative",1315
965,LdBPK_161380,307190.0,222580.0,183040.0,341860.0,350620.0,182170.0,"cytochrome c, putative",1315
966,LdBPK_161440,24304.0,27244.0,23481.0,32591.0,30687.0,24757.0,"hypothetical protein, conserved",1318
967,LdBPK_161450,94092.0,72820.0,91153.0,75530.0,66772.0,44751.0,"ADP-ribosylation factor-like, putative",1319
968,LdBPK_161470,14667.0,13345.0,13522.0,9010.5,5901.2,10044.0,"EMG1/NEP1 methyltransferase, putative",1320
969,LdBPK_161490,11574.0,9781.3,8027.9,12605.0,7370.7,8729.7,"hypothetical protein, conserved",1321
970,LdBPK_161570,12668.0,10260.0,10049.0,21062.0,18003.0,17357.0,"kinesin, putative (fragment)",1322
971,LdBPK_161580,14452.0,9888.9,9768.3,10006.0,12711.0,8450.2,"hypothetical protein, conserved",1324
972,LdBPK_161590,24568.0,23777.0,25497.0,24651.0,19564.0,19802.0,"hypothetical protein, conserved",1325
973,LdBPK_161600,1733.5,417.46,234.48,1588.1,2342.6,2975.9,"hypothetical protein, conserved",1326
974,LdBPK_161610,101360.0,65983.0,81874.0,46951.0,38239.0,19696.0,"hypothetical protein, conserved",1327
975,LdBPK_161630,20930.0,20815.0,23508.0,24648.0,25693.0,34429.0,"endoplasmic reticulum oxidoreductin, putative",1328
976,LdBPK_161640,1309.2,533.43,563.01,1193.0,1153.9,301.21,"DNA polymerase I alpha catalytic subunit, putative",1329
977,LdBPK_161650,23476.0,10232.0,20842.0,15420.0,17421.0,11381.0,"hypothetical protein, conserved",1330
978,LdBPK_161670,1981.2,1532.9,3659.6,1777.3,1070.1,4005.8,"hypothetical protein, conserved",1332
979,LdBPK_161700,26350.0,28375.0,23061.0,20939.0,16019.0,18459.0,eukaryotic translation initiation factor 4 gamma 3,1334
980,LdBPK_161710,118540.0,80066.0,118140.0,153690.0,142340.0,175820.0,prohibitin,1335
981,LdBPK_161720,2484.0,4804.2,2602.6,2246.1,2854.8,3562.8,"hypothetical protein, conserved",1336
982,LdBPK_161750,329.92,91.083,0.0,415.52,770.63,0.0,"Clustered mitochondria, putative",1337
983,LdBPK_170010,230340.0,231980.0,196860.0,224440.0,199320.0,163950.0,eukaryotic translation initiation factor 3 subunit a,1339
984,LdBPK_170040,709.73,349.43,0.0,0.0,394.11,0.0,"Ring finger domain containing protein, putative",1340
985,LdBPK_170050,10742.0,8077.2,8166.2,8995.2,8429.4,16981.0,"DnaJ domain containing protein, putative",1341
986,LdBPK_170080,32559.0,28887.0,34599.0,28625.0,24055.0,32638.0,"ADP-ribosylation factor, putative",1342
987,LdBPK_170130,94.89399999999999,35.492,0.0,3100.0,2501.4,15.864,"receptor-type adenylate cyclase, putative (fragment)",1345
988,LdBPK_170270,3104.5,1749.2,1892.7,4544.6,2877.9,3733.6,"kinesin motor domain containing protein, putative",1347
989,LdBPK_170280,2739.1,3695.4,2440.3,1619.4,1925.1,1423.7,"WD domain, G-beta repeat, putative",1348
990,LdBPK_170290,640.86,529.1,635.1,200.6,243.29,999.76,"Regulator of chromosome condensation (RCC1) repeat, putative",1349
991,LdBPK_170320,9126.9,7282.0,7396.1,17113.0,18691.0,18012.0,"NADH-ubiquinone oxidoreductase, mitochondrial, putative",1351
992,LdBPK_170330,57153.0,32836.0,59336.0,45514.0,8663.4,25606.0,histone H2A variant Z,1352
993,LdBPK_170350,1936.7,1014.5,0.0,31683.0,15294.0,11739.0,"hypothetical protein, conserved",1353
994,LdBPK_170390,20997.0,17617.0,14013.0,45706.0,24912.0,85927.0,"hypothetical protein, conserved",1354
995,LdBPK_170400,226.75,209.71,183.62,6866.9,5780.5,6217.3,"dihydrouridine synthase (Dus), putative",1355
996,LdBPK_170410,1484.2,866.66,799.04,6075.1,4517.1,4546.4,cytidine deaminase-like protein,1356
997,LdBPK_170220,3383.4,3165.6,7808.0,609.53,1170.5,0.0,"hypothetical protein, conserved",1358
998,LdBPK_170230,137780.0,95908.0,103610.0,158170.0,159610.0,210260.0,"hypothetical protein, conserved",1359
999,LdBPK_170260,36352.0,28763.0,31618.0,29482.0,21481.0,25669.0,"hypothetical protein, conserved",1362
1000,LdBPK_170440,0.0,0.0,0.0,283.69,0.0,324.55,"protein kinase, putative",1363
1001,LdBPK_170450,1088.2,611.18,782.15,1976.2,1397.0,1819.9,"Ring finger domain containing protein, putative",1364
1002,LdBPK_170460,45807.0,38897.0,37534.0,61848.0,61517.0,89050.0,"hypothetical protein, conserved",1365
1003,LdBPK_170470,382.25,0.0,697.41,0.0,0.0,0.0,"Probable N6-adenine methyltransferase, putative",1366
1004,LdBPK_170510,14503.0,11002.0,12039.0,15853.0,14968.0,22215.0,"DnaJ domain containing protein, putative",1367
1005,LdBPK_170550,138.7,206.11,202.94,70.484,93.023,0.0,"protein kinase, putative",1370
1006,LdBPK_170560,1253.7,1047.3,808.83,2593.4,2538.8,1025.9,hypothetical protein,1371
1007,LdBPK_170590,570.44,586.78,823.57,1064.3,1259.5,1833.2,"hypothetical protein, conserved",1372
1008,LdBPK_170640,2180.0,1490.7,1729.2,2409.0,1995.6,1795.1,"bis(5'-nucleosyl)-tetraphosphatase,symmetrical- li keprotein",1375
1009,LdBPK_170660,14235.0,11798.0,12429.0,27845.0,24632.0,39720.0,"P-type ATPase, putative",1376
1010,LdBPK_170670,0.0,0.0,0.0,3197.9,2790.6,1515.0,"Acyl CoA binding protein, putative",1377
1011,LdBPK_170700,284400.0,490690.0,423880.0,511080.0,436480.0,411830.0,"Acyl CoA binding protein, putative",1378
1012,LdBPK_170680,284400.0,490690.0,423880.0,511080.0,436480.0,411830.0,"Acyl CoA binding protein, putative",1378
1013,LdBPK_170750,1027.4,479.23,460.99,2392.3,3327.3,4854.1,"GRAM domain containing protein, putative",1379
1014,LdBPK_170770,271.55,408.67,346.95,124.96,242.39,225.28,"protein kinase, putative (fragment)",1381
1015,LdBPK_170780,37341.0,32689.0,32193.0,24445.0,21098.0,25850.0,"VID27 cytoplasmic protein, putative",1382
1016,LdBPK_170830,2235.8,814.69,2081.8,1205.4,2403.7,2052.7,"hypothetical protein, conserved",1383
1017,LdBPK_170850,5342.8,4535.4,5024.5,2899.6,2623.4,2581.4,"Myb-like DNA-binding domain containing protein, putative",1384
1018,LdBPK_170860,5696.7,3928.9,6437.9,6877.6,7214.8,8516.9,"hypothetical protein, conserved",1385
1019,LdBPK_170870,132700.0,100890.0,101050.0,209810.0,199400.0,242280.0,GMP reductase,1386
1020,LdBPK_170880,141640.0,137030.0,131740.0,137110.0,107740.0,88864.0,ysine decarboxylase-like protein,1387
1021,LdBPK_170890,1046.9,667.3,974.63,1894.3,1926.9,1088.2,"OSM3-like kinesin, putative",1388
1022,LdBPK_170920,0.0,0.0,287.84,0.0,0.0,0.0,"hypothetical protein, conserved",1390
1023,LdBPK_170930,1377.0,2241.6,2065.2,1680.6,1247.8,550.11,"hypothetical protein, conserved",1391
1024,LdBPK_170940,13985.0,11626.0,13370.0,12509.0,11925.0,17951.0,"hypothetical protein, conserved",1392
1025,LdBPK_170950,21342.0,4086.8,8193.9,11308.0,22318.0,19198.0,"hypothetical protein, conserved",1393
1026,LdBPK_170960,7164.7,4971.7,2980.2,13393.0,19207.0,13348.0,"hypothetical protein, unknown function",1394
1027,LdBPK_170990,60520.0,74724.0,45893.0,66503.0,56872.0,17780.0,"META domain containing protein, putative",1397
1028,LdBPK_171000,12306.0,11670.0,12287.0,12743.0,14426.0,39893.0,"hypothetical protein, conserved",1398
1029,LdBPK_171010,39593.0,30316.0,29247.0,34861.0,41964.0,56495.0,"acyltransferase, putative",1399
1030,LdBPK_171050,106.06,394.01,233.5,268.11,147.78,301.97,"Phosphorylated CTD interacting factor 1 WW domain containing protein, putative",1401
1031,LdBPK_171060,2530.0,2115.5,2281.1,1128.2,1609.3,1577.2,"3'5'-cyclic nucleotide phosphodiesterase, putative",1402
